vilcode11,village,taluk,parcels,farmers,extent_ha,irrigated_pct,village_area_ha,lat,lon
614334,Challanayakana,Mandya,35,29,25.0,9,242,12.6949,76.9132
614387,Chamala,Mandya,6,3,1.9,50,295,12.5999,76.9279
614422,Chandagalu,Mandya,42,36,42.5,88,544,12.5393,76.8338
614331,Chandagalu,Mandya,6,5,4.1,17,288,12.7063,76.9145
614398,Chatranahalli,Mandya,162,110,108.4,80,644,12.5996,76.7425
614392,Chikka,Mandya,15,9,8.2,47,151,12.6629,76.7424
614329,Chikka,Mandya,8,8,8.0,75,232,12.7206,76.874
614381,Chikka,Mandya,69,60,51.9,10,206,12.6189,76.92
614338,Chikka,Mandya,8,7,13.8,25,66,12.6726,76.8935
614336,Chikkahalli,Mandya,106,84,78.2,75,600,12.6666,76.9119
614423,Chikkathammanahalu,Mandya,11,6,8.4,0,151,12.5501,76.8262
614478,Chiranahalli,Mandya,29,20,26.3,100,460,12.4968,76.9122
614361,Chokanahalli,Mandya,43,38,34.6,33,1003,12.6365,76.8244
614371,Danaya,Mandya,208,112,110.7,60,318,12.6201,76.9804
614378,Doddabanasavadi,Mandya,15,11,12.1,100,291,12.6096,76.9242
614342,Doddakottagere,Mandya,46,33,38.5,37,354,12.7044,76.8821
614394,Doddi,Mandya,26,21,22.0,100,70,12.6526,76.7326
614430,Dornahalli,Mandya,21,21,22.4,43,331,12.6115,76.8015
614460,Elechakanahalli,Mandya,301,209,204.6,75,750,12.501,76.7984
614410,G.Kebbahalli,Mandya,27,21,28.8,30,152,12.6131,76.8197
614425,Ganadhalu,Mandya,158,96,142.5,94,373,12.5634,76.8287
614364,Gandagaudana,Mandya,5,5,5.4,40,357,12.6569,76.8722
614360,Garudanahalli,Mandya,105,85,92.4,79,455,12.6642,76.8482
614457,Gaudagere,Mandya,138,97,81.4,62,702,12.5448,76.9814
614365,Gaudagere,Mandya,122,94,78.9,72,505,12.6282,76.8828
614383,Gaudagere,Mandya,210,130,127.8,80,209,12.6246,76.8962
614397,Gerahalli,Mandya,93,71,60.2,57,235,12.6174,76.7447
614444,Gopalapura,Mandya,51,40,56.4,22,132,12.5551,76.8886
614443,Gopalapura,Mandya,15,15,7.4,40,142,12.5473,76.89
614415,Goravale,Mandya,58,39,65.1,29,330,12.5826,76.8431
614340,Gudakanahalli,Mandya,31,23,28.6,35,374,12.6848,76.8658
614363,Gudugonahalli,Mandya,120,87,100.3,34,453,12.6655,76.8696
614350,Gunda,Mandya,3,2,2.2,100,31,12.7174,76.8118
614412,Gunnaya,Mandya,71,56,70.3,45,321,12.6112,76.8325
614477,Gutlu,Mandya,17,14,13.5,35,1153,12.5167,76.9308
614476,Gutlu,Mandya,91,62,81.5,0,109,12.5165,76.9063
614426,Hadya,Mandya,74,58,53.0,0,260,12.5826,76.8135
614456,Halasa,Mandya,32,26,21.0,100,126,12.5607,76.9858
614451,Halebudanuru,Mandya,179,108,116.8,75,740,12.5494,76.9564
614335,Hallegere,Mandya,321,145,134.4,95,365,12.6816,76.9108
614484,Haluvadi,Mandya,53,44,57.8,6,270,12.4809,76.9253
614357,Hanaganahalli,Mandya,122,88,125.1,26,605,12.6763,76.8283
614446,Hanaganahalli,Mandya,100,66,69.5,67,415,12.5765,76.9079
614455,Hanakere,Mandya,123,81,84.5,76,503,12.5723,76.9817
614366,Hanchehalli,Mandya,49,36,50.3,78,185,12.6357,76.8945
614352,Harakada,Mandya,29,25,12.2,79,291,12.6876,76.7933
614400,Hatna,Mandya,122,82,94.8,100,702,12.6336,76.7722
614486,Hebbakavadi,Mandya,136,97,96.0,7,424,12.4484,76.9161
614493,Hemmige,Mandya,6,5,7.3,0,158,12.5023,76.9651
614358,Hodaghatta,Mandya,30,21,28.4,20,327,12.6637,76.8337
614420,Holalu,Mandya,156,119,146.2,68,906,12.5528,76.8583
614380,Honna,Mandya,47,44,38.2,100,138,12.6211,76.9293
614389,Honnemedu,Mandya,29,17,30.7,21,445,12.6588,76.7236
614403,Honnena,Mandya,25,24,26.1,32,185,12.6481,76.7994
614407,Hosa,Mandya,13,12,10.8,62,131,12.6436,76.8111
614408,Hosa,Mandya,8,6,5.8,12,261,12.6209,76.8092
614330,Hosahalli,Mandya,42,37,53.1,67,477,12.7171,76.8999
614419,Hosahalli,Mandya,38,32,34.0,82,276,12.5484,76.8777
614385,Hosuru,Mandya,25,18,19.5,12,772,12.613,76.8693
614436,Hulikere,Mandya,152,101,116.5,62,1365,12.5688,76.7714
614377,Hulivan,Mandya,76,63,47.8,39,845,12.5915,76.9094
614469,Hulkere,Mandya,51,41,45.2,18,390,12.4818,76.8481
614315,Hullahalli,Mandya,82,72,66.2,18,181,12.717,76.7756
614433,Hullenahalli,Mandya,49,42,74.9,59,472,12.5815,76.8042
614354,Hunagana,Mandya,79,71,74.5,10,650,12.6631,76.774
614452,Hyadi,Mandya,77,58,57.5,31,199,12.5611,76.9606
614375,Ichagere,Mandya,113,91,107.7,100,448,12.6198,76.9584
614467,Indavalu,Mandya,134,84,62.3,86,564,12.5131,76.8544
614434,Jayapura,Mandya,22,19,20.6,45,215,12.5807,76.7914
614386,Jigun,Mandya,64,46,59.6,70,263,12.5862,76.8876
614482,Kabbina,Mandya,42,38,46.4,40,152,12.5034,76.9459
614454,Kachu,Mandya,3,3,3.6,67,137,12.5842,76.9669
614463,Kalenahalli,Mandya,21,16,18.0,24,270,12.4985,76.823
614324,Kambadahalli,Mandya,47,37,60.0,38,464,12.7304,76.8371
614479,Kammanayakana,Mandya,2,2,3.0,0,118,12.5058,76.9381
614432,Kannahatti,Mandya,23,21,24.9,13,202,12.5927,76.8056
614431,Kannahatti,Mandya,65,49,61.3,74,362,12.5966,76.7939
614458,Kannali,Mandya,127,86,88.8,73,853,12.5286,77.004
614343,Karekatte,Mandya,27,23,19.5,59,335,12.6979,76.8598
614367,Keregodu,Mandya,14,11,9.6,50,1722,12.6385,76.9056
614376,Kilara,Mandya,128,88,97.3,100,693,12.6021,76.9457
614421,Kiranga,Mandya,49,36,56.1,57,360,12.5137,76.8674
614313,Kodagahalli,Mandya,8,7,6.4,100,256,12.704,76.779
614445,Kodahalli,Mandya,51,46,80.0,92,451,12.575,76.8842
614447,Kommenahalli,Mandya,32,27,46.7,62,366,12.5654,76.9031
614470,Kottatti,Mandya,80,58,71.9,89,690,12.478,76.8609
614475,Kyatamgere,Mandya,136,100,89.1,17,167,12.5025,76.8801
614487,Lokasara,Mandya,53,37,38.3,23,331,12.4596,76.9276
614326,Machigaudanahalli,Mandya,3,3,3.2,0,453,12.7411,76.8725
614440,Madegoudanakoppalu,Mandya,83,56,50.6,89,574,12.5409,76.784
614437,Madehakana,Mandya,21,17,29.5,95,405,12.5595,76.8012
614429,Madla,Mandya,7,7,6.5,100,192,12.6069,76.8098
614347,Madvirana,Mandya,1,1,0.8,100,128,12.6966,76.8379
614424,Mallanayakanahalli,Mandya,23,21,20.5,57,210,12.5608,76.8368
614396,Mallenahalli,Mandya,30,25,20.2,93,264,12.6244,76.7435
614390,Malligera,Mandya,73,57,56.6,64,296,12.6769,76.7427
614491,Malligera,Mandya,22,17,18.6,55,363,12.4804,76.9508
614414,Malligera,Mandya,76,52,56.2,99,667,12.5849,76.8757
614435,Malligera,Mandya,4,2,5.1,100,118,12.5664,76.7968
614356,Managanahalli,Mandya,25,23,19.8,0,463,12.6954,76.8181
803168,Mandya,Mandya,657,442,421.4,40,1582,12.5318,76.8852
614485,Mangala,Mandya,121,76,102.8,81,670,12.4693,76.9069
614405,Manugana,Mandya,29,27,23.0,28,167,12.6553,76.815
614474,Manuganahalli,Mandya,2,2,2.4,0,146,12.4997,76.8753
614428,Maradipur,Mandya,5,5,5.7,100,229,12.6067,76.8264
614368,Maragaudanahalli,Mandya,10,9,13.3,70,702,12.6418,76.9453
614391,Marale,Mandya,5,4,6.7,60,249,12.6627,76.749
614490,Marasinganahalli,Mandya,15,11,19.5,100,191,12.4594,76.9439
614353,Mattegerehatna,Mandya,55,41,41.0,51,468,12.6746,76.7784
614337,Mayappanahalli,Mandya,201,150,139.1,94,305,12.6676,76.8865
614439,Moradavanahalli,Mandya,20,16,16.1,90,487,12.5462,76.8006
614472,Mottahalli,Mandya,144,106,109.3,2,368,12.4627,76.8838
614372,Muddamgeri,Mandya,15,15,16.8,100,84,12.6009,76.9792
614321,Muddanna,Mandya,3,3,3.6,0,233,12.736,76.836
614406,Mudugunduru,Mandya,302,232,220.1,26,312,12.653,76.8107
614312,Muttegere,Mandya,71,56,81.6,56,485,12.6906,76.7706
614471,Nalanakere,Mandya,67,57,49.1,4,377,12.4518,76.8684
614379,Nallahalli,Mandya,72,53,56.8,61,316,12.6185,76.9379
614311,Nanjenahalli,Mandya,28,22,16.9,100,356,12.6901,76.758
614322,Naragalu,Mandya,12,12,22.2,25,199,12.7464,76.8379
614323,Narasinganahalli,Mandya,1,1,0.4,0,165,12.7522,76.8475
614411,Narsi,Mandya,11,9,13.1,27,51,12.6089,76.8196
614314,Nayakanahalli,Mandya,15,15,13.0,40,294,12.706,76.7641
614459,Nodekoppalu,Mandya,21,17,35.0,38,421,12.5067,76.7744
614442,Panakanahalli,Mandya,219,166,125.7,79,620,12.535,76.8625
614488,Pura,Mandya,45,34,43.7,16,245,12.475,76.9347
614461,Ragimuddanahalli,Mandya,10,9,7.8,90,341,12.4867,76.7778
614333,Rayashettipura,Mandya,95,76,71.4,3,388,12.7019,76.926
614417,Sampahalli,Mandya,2,2,2.0,50,227,12.568,76.8516
614413,Sanabe,Mandya,3,3,4.3,0,343,12.5966,76.8564
614473,Sante,Mandya,363,242,306.2,95,1029,12.4926,76.8955
614448,Satanuru,Mandya,62,54,55.7,79,665,12.5551,76.9057
614427,Shivahalli,Mandya,80,74,62.3,44,549,12.5905,76.8177
614328,Shivapura,Mandya,30,27,48.6,83,570,12.7377,76.8903
614327,Shivapura,Mandya,2,2,2.8,0,146,12.752,76.8843
614369,Shivara,Mandya,97,79,87.0,72,325,12.6346,76.961
614318,Shyanabho,Mandya,10,10,23.7,80,364,12.7262,76.8027
614492,Sunagahalli,Mandya,40,22,26.6,65,494,12.5107,76.9568
614466,Sundahalli,Mandya,81,65,61.2,59,615,12.5027,76.838
614483,Taggahalli,Mandya,75,71,68.2,76,244,12.492,76.938
614345,Tavarekere,Mandya,12,11,6.3,33,502,12.7147,76.8383
614339,Thangalageri,Mandya,33,29,55.6,15,315,12.6815,76.8899
614489,Thimmana,Mandya,2,2,3.8,100,139,12.4592,76.9343
614393,Tippapura,Mandya,4,4,5.1,25,209,12.6589,76.7388
614348,Tirumalapura,Mandya,10,10,11.4,0,66,12.697,76.8209
614453,Tumba,Mandya,37,29,27.4,86,341,12.5725,76.9603
614449,Ummada,Mandya,153,123,100.9,34,496,12.5544,76.9323
614362,Uppara,Mandya,25,20,18.6,36,295,12.6536,76.8506
614462,Uramara Kasalageri,Mandya,264,179,210.3,81,636,12.4712,76.8124
614319,Vaddara,Mandya,13,12,11.0,38,100,12.7284,76.8096
614373,Vaddaradoddi,Mandya,3,3,1.1,100,399,12.588,76.9734
614370,Vodeghatta,Mandya,15,13,16.9,60,319,12.6315,76.9571
614441,Yaliyuru,Mandya,44,39,37.2,36,319,12.5221,76.8049
614464,Yaliyuru,Mandya,188,143,109.1,7,565,12.5077,76.816
614465,Yarahalli,Mandya,11,11,11.6,36,218,12.5182,76.8234
614033,Adavikatte,Nagamangala,550,185,208.5,5,202,12.7086,76.6792
614001,Alapalli,Nagamangala,49,36,25.0,2,246,12.757,76.748
613765,Alisandra,Nagamangala,141,107,72.8,9,281,12.9797,76.6719
614011,Alpahalli,Nagamangala,740,473,525.0,4,563,12.7199,76.6802
613701,Ambalajihalli,Nagamangala,6,6,27.0,0,184,12.9966,76.7443
613691,Anakanahalli,Nagamangala,125,97,149.5,0,375,13.0037,76.6859
613854,Anchebuvana,Nagamangala,137,61,80.7,0,289,12.9091,76.7464
613865,Anchechittanahalli,Nagamangala,442,175,212.1,1,593,12.8975,76.7445
614023,Anchikoppalu,Nagamangala,398,144,152.7,23,340,12.705,76.7504
613787,Ane Chennapura,Nagamangala,19,19,22.4,5,185,12.9219,76.6377
613904,Ankanahalli,Nagamangala,195,105,91.3,0,178,12.8902,76.866
613753,Ankanahalli,Nagamangala,495,148,166.4,6,390,12.9348,76.8193
613778,Ankanahalli,Nagamangala,31,25,20.5,0,85,12.9451,76.8239
613881,Ankusapura,Nagamangala,59,34,59.7,0,231,12.8749,76.7401
613948,Arakere,Nagamangala,246,128,94.7,0,385,12.8226,76.9011
613688,Arani,Nagamangala,399,228,272.3,0,313,13.0072,76.7096
613852,Avehalli,Nagamangala,2,2,1.3,0,176,12.9049,76.726
613708,Badanahalli,Nagamangala,39,30,7.3,100,238,13.0095,76.7632
613855,Bairanahalli,Nagamangala,200,94,120.1,0,420,12.9036,76.7563
614010,Balenahalli,Nagamangala,97,72,62.4,0,153,12.7363,76.6552
613686,Banadahalli,Nagamangala,54,27,33.3,0,67,13.0363,76.7149
613823,Banagere,Nagamangala,32,28,29.2,34,311,12.8242,76.6571
613987,Bankapura,Nagamangala,134,78,51.0,0,109,12.783,76.7018
613857,Bechiraka,Nagamangala,22,13,24.2,0,164,12.9224,76.8119
613841,Begamangala,Nagamangala,210,121,105.6,9,413,12.9157,76.7606
613710,Belluru,Nagamangala,856,623,792.2,1,899,12.9827,76.7299
613713,Belluru,Nagamangala,179,111,77.4,0,195,12.9749,76.716
613714,Belluru,Nagamangala,94,43,29.6,1,64,12.9625,76.7054
613893,Bettada Mallenahalli,Nagamangala,428,203,244.2,2,627,12.817,76.7239
613779,Bettadahalli,Nagamangala,29,22,67.6,31,570,12.9198,76.6833
613727,Bettadakote,Nagamangala,264,110,85.4,0,422,13.0024,76.7972
613726,Bhairasandra,Nagamangala,122,64,91.6,1,304,12.9886,76.7978
613943,Bhimanahalli,Nagamangala,160,103,183.2,1,855,12.7759,76.8669
614037,Bhusandra,Nagamangala,324,176,172.1,0,410,12.6989,76.7158
613821,Bichana,Nagamangala,4,4,5.4,0,64,12.8565,76.6471
613734,Bichanahalli,Nagamangala,129,76,146.9,0,297,12.9726,76.8075
613788,Bidarekere,Nagamangala,4,4,6.6,0,279,12.9157,76.6392
613729,Bilagunda,Nagamangala,138,72,69.9,0,505,12.9959,76.8207
613792,Bindiganavile,Nagamangala,1133,367,344.2,31,638,12.8802,76.6356
613807,Bindiganavlle,Nagamangala,115,74,151.6,46,376,12.8805,76.619
613898,Bireswarapura,Nagamangala,37,30,30.6,3,416,12.8041,76.7622
613980,Bogadi,Nagamangala,506,171,140.9,1,297,12.7504,76.6556
614009,Bogadi,Nagamangala,192,88,43.4,0,75,12.745,76.6477
613958,Bommanahalli,Nagamangala,215,82,84.2,0,150,12.7556,76.8923
613720,Bommanahalli,Nagamangala,7,4,9.6,100,94,12.9621,76.7419
613923,Bommanahalli,Nagamangala,28,25,25.9,0,151,12.8567,76.831
613773,Bommanahalli,Nagamangala,111,68,66.7,2,128,12.9463,76.666
613965,Bommanayakanahalli,Nagamangala,43,31,29.1,0,191,12.791,76.6515
613995,Botikoppalu,Nagamangala,28,22,18.0,0,129,12.7636,76.7765
614018,Brahmadevara,Nagamangala,11,9,9.9,0,164,12.7546,76.7266
614000,Burudugunte,Nagamangala,96,52,36.0,0,113,12.7515,76.7667
613808,Buvanahalli,Nagamangala,121,73,41.5,0,242,12.8677,76.6144
613798,Byadagere,Nagamangala,61,35,45.9,5,127,12.8863,76.6498
613728,Byadara Hosahalli,Nagamangala,21,15,20.0,0,100,13.0049,76.808
613790,Byadarahalli,Nagamangala,12,11,4.5,33,115,12.8995,76.6115
613886,Byadarahalli,Nagamangala,166,86,124.0,16,401,12.8599,76.7843
613705,Byaladakere,Nagamangala,1300,319,269.5,100,817,13.0198,76.7628
613932,Byalakere,Nagamangala,76,42,53.3,5,275,12.8356,76.8881
613690,Chabbanahalli,Nagamangala,3,3,7.1,0,145,13.0173,76.6945
614019,Chagatahalli,Nagamangala,318,101,87.3,0,155,12.7456,76.7392
613694,Chakenahalli,Nagamangala,754,261,332.2,0,371,12.9836,76.6917
613733,Channapura,Nagamangala,37,27,10.4,3,108,12.9694,76.8223
613786,Chattenahalli,Nagamangala,218,81,80.2,69,354,12.9274,76.6142
614042,Chaudagonahalli,Nagamangala,122,59,50.5,2,198,12.6818,76.7096
613883,Chaudena,Nagamangala,55,31,37.6,0,95,12.8506,76.7509
613685,Chennahalli,Nagamangala,99,55,79.0,0,231,13.0323,76.707
613784,Chennapura,Nagamangala,55,33,59.0,29,111,12.9195,76.6441
613770,Chikkahallipur,Nagamangala,8,7,8.2,0,122,12.9414,76.6347
613749,Chikkajataka,Nagamangala,185,83,150.1,0,487,12.9152,76.7853
613873,Chikkana,Nagamangala,114,61,55.3,0,169,12.8496,76.669
614034,Chinya,Nagamangala,44,33,22.4,14,275,12.7089,76.6825
613875,Chittanahalli,Nagamangala,109,73,77.2,0,110,12.8468,76.6499
613954,Cholanahalli,Nagamangala,29,22,35.2,3,223,12.7707,76.8799
613839,Cholasandra,Nagamangala,102,37,37.9,2,145,12.9345,76.7493
613762,Cholenahalli,Nagamangala,3,3,3.8,0,138,12.9754,76.6405
613848,Cholenahalli,Nagamangala,265,89,119.6,1,257,12.9038,76.7004
613703,Chunchanahalli,Nagamangala,535,221,216.0,5,743,13.0219,76.7348
613776,Dadaga,Nagamangala,94,53,61.8,0,145,12.9464,76.7075
613767,Dadaga,Nagamangala,1214,374,353.3,3,560,12.9557,76.6998
613909,Dadamudike,Nagamangala,301,97,146.7,0,483,12.8909,76.828
614004,Dalibarikoppalu,Nagamangala,139,73,79.6,1,132,12.7653,76.7157
613922,Dandebala,Nagamangala,56,35,49.6,4,144,12.8586,76.8389
613939,Dandiganahalli,Nagamangala,103,42,67.5,0,492,12.7813,76.8142
613952,Dasagalapura,Nagamangala,4,4,1.0,0,169,12.7976,76.8942
613933,Devalapura,Nagamangala,499,271,387.9,0,768,12.8183,76.8698
613988,Devara,Nagamangala,44,36,44.4,2,108,12.7825,76.7065
613918,Devarahalli,Nagamangala,597,151,169.8,0,318,12.8454,76.8591
613917,Devaramadahalli,Nagamangala,156,100,121.8,0,372,12.8473,76.8693
613929,Devaramallanayakanahalli,Nagamangala,544,132,160.4,1,551,12.8384,76.8496
613712,Devihalli,Nagamangala,68,41,34.8,0,104,12.9672,76.7033
613802,Dodda Bala,Nagamangala,125,85,101.6,6,308,12.862,76.6594
613903,Dodda Chikkanahalli,Nagamangala,44,37,66.0,0,321,12.9013,76.8562
613996,Dodda Egati,Nagamangala,385,153,201.1,23,293,12.753,76.7948
613916,Dodda Uppala,Nagamangala,91,50,61.4,0,370,12.8626,76.887
613755,Doddaguni,Nagamangala,42,25,40.2,0,137,12.9383,76.8425
613718,Doddahatti,Nagamangala,28,25,41.0,0,146,12.9537,76.7342
613751,Doddajataka,Nagamangala,71,48,50.5,3,77,12.9191,76.7934
613747,Doddajataka,Nagamangala,324,84,121.3,3,435,12.9283,76.7893
613856,Doddenahalli,Nagamangala,118,63,104.0,0,268,12.9355,76.693
613781,Doddenahalli,Nagamangala,199,55,70.6,0,110,12.9445,76.6829
613927,Dondenadahalli,Nagamangala,969,264,273.7,0,690,12.833,76.8111
613752,Dummasandra,Nagamangala,169,74,99.3,0,188,12.9316,76.7996
613696,Dyamasandra,Nagamangala,20,14,6.8,0,60,12.9809,76.6952
613725,Elekoppa,Nagamangala,150,91,183.3,0,502,12.9803,76.7741
613896,Gaddebhuvanahalli,Nagamangala,50,41,17.8,40,289,12.8218,76.7817
613780,Gandenahalli,Nagamangala,123,70,83.2,0,162,12.9375,76.6748
613801,Gangadihalli,Nagamangala,1,1,1.9,0,176,12.8551,76.6866
614014,Ganganahalli,Nagamangala,758,175,144.4,92,319,12.7402,76.6931
613986,Gangasamudra,Nagamangala,394,202,243.9,0,604,12.7758,76.6975
613707,Gangasandra,Nagamangala,124,55,70.8,0,312,12.995,76.7736
614024,Gangavadi,Nagamangala,183,120,150.7,24,439,12.6899,76.7357
613797,Garuda,Nagamangala,97,64,28.5,9,57,12.886,76.6482
613791,Garudanahalli,Nagamangala,119,62,32.5,50,405,12.8961,76.612
613847,Gaudarahalli,Nagamangala,74,56,55.0,31,225,12.9082,76.7047
614007,Gejje,Nagamangala,154,66,43.3,1,115,12.7487,76.6814
613832,Gidavina Hosahalli,Nagamangala,64,46,53.8,0,431,12.7807,76.6113
613944,Gollarahalli,Nagamangala,261,101,94.9,3,314,12.7995,76.8536
613731,Gondihalli,Nagamangala,3,3,3.3,0,149,12.9815,76.8434
614039,Gottakahalli,Nagamangala,104,53,73.0,0,208,12.6817,76.6851
613717,Govindaghtta,Nagamangala,36,24,72.3,0,177,12.9571,76.7241
614029,Guddena Halli,Nagamangala,59,39,71.0,2,113,12.7237,76.7084
614041,Gudehosahalli,Nagamangala,116,56,51.0,0,153,12.6693,76.6997
613890,Gundkal Hosur,Nagamangala,308,100,104.0,37,218,12.8272,76.7913
613931,Hadamgere,Nagamangala,181,69,125.4,0,361,12.8485,76.8836
613771,Haderahalli,Nagamangala,126,85,100.2,10,255,12.9418,76.647
613741,Halalu,Nagamangala,220,87,105.2,38,391,12.9555,76.7884
613742,Halalu,Nagamangala,8,6,13.7,0,31,12.9649,76.783
613777,Hallada Hosahalli,Nagamangala,15,15,15.9,0,258,12.9377,76.7074
613862,Halti,Nagamangala,251,105,126.2,1,329,12.8711,76.7829
613740,Hampapura,Nagamangala,100,52,51.4,0,113,12.9447,76.7815
613936,Hampapura Naganekere Kaval,Nagamangala,544,163,190.9,3,888,12.7924,76.8381
613960,Hanchipura,Nagamangala,385,131,187.1,1,177,12.7638,76.9004
613969,Handenahalli,Nagamangala,501,202,133.7,10,487,12.7837,76.6736
613827,Hanumanahalli,Nagamangala,39,28,46.1,0,192,12.8216,76.5924
613913,Haradanahalli,Nagamangala,230,103,112.4,0,197,12.8707,76.8316
613783,Haralahalli,Nagamangala,23,20,24.5,0,320,12.9374,76.6473
613940,Haralakere,Nagamangala,445,180,237.0,0,1283,12.7651,76.7961
613730,Hatna,Nagamangala,85,61,96.3,0,472,12.9833,76.8211
613763,Heraganahalli,Nagamangala,642,211,171.7,1,325,12.9838,76.666
614020,Hettaganahalli,Nagamangala,156,115,114.3,8,490,12.7304,76.7562
613915,Hidya,Nagamangala,128,88,96.6,0,399,12.8757,76.8562
613977,Hindasahalli,Nagamangala,417,129,165.1,0,1020,12.7445,76.621
613921,Hinduva Kaval,Nagamangala,30,21,14.0,3,104,12.8718,76.8367
614030,Honakere,Nagamangala,93,65,66.6,39,146,12.7189,76.6978
613989,Honnabettadahosuru,Nagamangala,798,166,242.1,3,355,12.7807,76.728
613760,Honnadevihalli,Nagamangala,88,37,40.9,0,114,12.9604,76.6164
613811,Honnavara,Nagamangala,475,252,210.7,0,483,12.8595,76.6049
613822,Honnena,Nagamangala,23,20,22.0,0,75,12.84,76.6548
613681,Honnenahalli,Nagamangala,386,155,207.0,61,308,13.0267,76.6683
613887,Hosahalli,Nagamangala,244,93,91.1,2,139,12.8536,76.784
613956,Hosahalli,Nagamangala,68,57,68.0,12,260,12.7686,76.8543
613746,Hosahalli,Nagamangala,38,30,17.6,8,75,12.93,76.7931
613897,Hosakoppa,Nagamangala,22,16,25.0,14,221,12.8084,76.7728
613866,Hulikere,Nagamangala,80,44,38.0,11,196,12.8939,76.7143
613941,Hullena,Nagamangala,436,140,207.9,0,579,12.7639,76.8218
